location_id,management_professional_and_related,service,sales_and_office,farming_fishing_and_forestry,construction_extraction_maintenance_and_repair,production_transportation_and_material_moving,median_earnings_2010,unemployment
3350,43.35,13.8,26.25,0.2,9.4,7.15,42620.57842,0.061
3351,24.3,15.55,20.7,1.1,15.65,22.75,20881.47746,0.098
3352,25.6,16.15,27.2,1.45,9.85,19.85,24427.09619,0.042
3353,28.8,17.1,24.5,5.3,11.55,12.75,25473.40445,0.176
3354,49.3,11.55,26.3,0.15,7.35,5.35,50735.14984,0.071
3355,33.6,16,23.35,0.5,11.2,15.45,21453.90953,0.082
3356,32.35,14.35,27.3,0.25,10.15,15.6,30137.51302,0.065
3357,24.75,15.25,24.95,2.8,12.4,19.85,21536.19175,0.085
3358,22.15,20.6,24.75,0.25,13.15,19.15,25420.62381,0.086
3359,31.25,13.35,26.05,2.1,11.85,15.45,29467.94667,0.062
3360,41.8,14.85,26.35,0.3,10.1,6.6,42615.08699,0.067
3361,33.45,11.95,26.8,0.85,15.85,11.1,31752.24476,0.059
3362,33.5,16.95,24.1,0.5,9.05,16,31024.92286,0.076
3363,24.15,15.45,21.3,2.85,14.3,21.9,20551.20635,0.077
3364,25.95,18.55,22.95,8.05,11.8,12.7,24244.8854,0.133
3365,19.05,15.45,23.55,5.15,7.75,29.05,20651.69397,0.134
3366,31.95,19.25,28.1,1.25,10.5,9.1,26552.58508,0.134
3367,28.1,14.65,21,1.85,11.35,23,28115.92826,0.066
3368,27.05,20.2,28.2,1.25,13.65,9.65,26767.77715,0.111
3369,33.1,17.95,26.25,1.25,8.55,12.9,23683.81524,0.086
3370,25.55,19.1,22.6,0.75,9.9,22.15,29000.63143,0.082
3371,30.05,19.05,22.95,1.5,19.6,6.85,31559.17111,0.069
3372,31.6,18,23.45,7.15,8.95,10.8,22175.92508,0.092
3373,25.75,17.7,22.15,0.75,11.8,21.85,22446.74064,0.073
3374,33.4,16.75,25.55,0.65,10.3,13.3,27715.49302,0.061
3375,32.6,23.5,25.75,2,8.3,7.8,20865.80572,0.072
3376,24,19.35,21.95,4.15,17.9,12.6,19462.81334,0.099
3377,31.8,17.45,27.55,0.2,8.3,14.8,26566.05461,0.09
3378,29.55,12.6,20.9,2.6,14.2,20.2,21218.92,0.114
3379,25.15,17.65,21.6,0.65,13.7,21.2,23711.68445,0.115
3380,30,25.25,21.75,1.3,10.45,11.25,24157.61715,0.097
3381,29.45,16.9,25.6,6.6,9.6,11.9,24779.93175,0.079
3382,30.2,20.15,24.2,0.35,10.05,15.1,23879.79619,0.088
3383,25.85,19.35,19,0.35,11.75,23.75,21831.36032,0.102
3384,33.45,19.65,28.45,0.35,9.6,8.55,27277.73302,0.083
3385,43.75,18.3,23.15,0.2,8.15,6.55,35733.32984,0.093
3386,27.9,17.8,24.35,0.45,8.35,21.2,25772.74635,0.074
3387,32.3,17,22.95,0.7,10.25,16.8,25552.17556,0.064
3388,29.6,23.6,23.5,1.1,9.15,13.05,22607.77016,0.082
3389,30,17.25,27.75,0.2,11.2,13.7,30939.57524,0.085
3390,34.8,15.8,26.35,1.1,10.7,11.15,24070.21207,0.06
3391,28.25,18.55,23.55,1.1,12.35,16.2,22110.21588,0.071
3392,26.15,16.1,22.5,2.2,8.05,25,23836.55492,0.085
3393,29.4,18.6,24.65,1.75,12.05,13.5,24754.08159,0.115
3394,21.75,19.25,26.7,0.85,21.55,9.9,25649.43238,0.068
3395,40.2,13.9,25.9,0.2,8.5,11.35,35934.9454,0.057
3396,29.25,18.15,22.15,1.3,15.55,13.6,30198.51143,0.084
3397,21,15.8,23.75,2.7,14.25,22.45,21159.22603,0.071
3398,27.9,22.1,24.2,0.65,13.7,11.45,20914.88476,0.076
3399,38.2,16.35,22.55,1,11,10.9,31205.43207,0.074
3400,29.8,14.9,27.75,0.65,12.1,14.85,30488.71143,0.099
3401,31.55,14.95,27.8,0.3,11.7,13.75,30007.50349,0.071
3402,26.95,18.05,19.25,0.65,14.3,20.75,21978.57461,0.108
3403,32.3,21.8,26.2,0.65,10.4,8.65,21202.63683,0.077
3404,40.7,15.65,26.25,0.2,7.7,9.5,34948.39397,0.07
3405,25.95,17.35,24.15,0.85,9,22.75,25639.3527,0.093
3406,29.7,20.8,27.1,0.3,11.05,11.05,25649.48572,0.107
3407,33.65,18.9,24.65,1.05,8.95,12.85,16258.01111,0.073
3408,32.5,16.55,26.4,0.25,7.9,16.4,30411.74667,0.064
3409,25,17.85,23.45,1.4,8.35,23.95,22275.03302,0.067
3410,27.85,17.35,23.4,1.75,8.95,20.7,27349.12826,0.072
3411,23.6,15.6,19.65,2.45,17.2,21.55,21506.56953,0.069
3412,24.6,10.8,24.45,1.35,9.75,29,22809.32413,0.093
3413,35.15,14.05,26.45,0.05,14.9,9.4,35381.96,0.056
3414,25.55,17.55,24.8,0.3,12.45,19.35,24031.62476,0.074
3415,25.4,14.55,20.4,0.95,10.2,28.6,26333.15175,0.083
3416,25,18.3,23.9,2.6,11.15,19.1,23086.48635,0.08
3417,18.75,17.6,24.7,1.05,11.7,26.15,21425.47334,0.141
3418,15.95,25,25.3,4.6,7.35,21.85,18244.90921,0.153
3419,28.45,17.1,19.95,1.15,13.45,19.95,22410.99873,0.094
3420,25.6,24.6,25.4,1.4,8.5,14.5,16393.88095,0.098
3421,33.85,15.3,29.85,0.3,11.7,8.95,32271.88889,0.076
3422,26.1,19.5,24.05,0.55,10.85,19,20787.39778,0.082
3423,30,17.4,24.25,4.45,10.2,13.75,24580.68572,0.096
3424,37.3,14.1,22.7,1.75,9.4,14.75,20939.99397,0.063
3425,22.55,17.05,23.9,0.7,7.7,28.05,25965.6527,0.077
3426,25.25,18.05,21.6,0.8,18.65,15.65,22089.58064,0.105
3427,37.9,15.65,22.65,3.05,9.8,10.95,31006.75461,0.087
3428,23.2,16.15,20.9,3.75,13.5,22.5,22521.31111,0.092
3429,30.4,18.4,23,1.45,14.1,12.6,26100.34921,0.095
3430,35.5,15.75,25.25,0.65,10.3,12.5,20755.05937,0.063
3431,26.15,14.9,20.1,2.05,8.95,27.9,20663.4527,0.112
3432,34.65,18.65,22.05,4.4,8.65,11.6,34239.58064,0.078
3433,41.6,14.2,28.05,0.1,7.3,8.8,34832.33746,0.056
3434,26.9,17.6,21.85,2.1,11.05,20.5,25704.25016,0.086
3435,25.55,19.1,23.7,0.25,11.45,19.9,22294.02222,0.092
3436,31.35,15.1,23.5,0.85,17.55,11.7,26994.27873,0.064
3437,22.65,26.5,20.1,2.6,6.85,21.3,17184.70381,0.129
3438,24,17.75,24.95,2.4,10.55,20.25,24738.47397,0.073
3439,26.5,16.95,24.9,0.5,7.45,23.7,26762.40603,0.083
3440,32.7,17.95,21.2,4,13.85,10.2,25738.92222,0.086
3441,25.4,14.3,21.8,1.7,12.4,24.4,21572.10794,0.063
3442,21.05,16.9,21,1.4,11.45,28.15,22292.73588,0.106
3443,23.25,14.7,21.85,0.9,12.55,26.85,22516.65302,0.091
3444,39,17.5,22.8,1.25,9.35,10.15,28917.53905,0.045
3445,26.1,16.35,24.2,1.1,11.35,20.9,21784.03492,0.077
3446,32.7,16.55,22.15,2,11.55,15.1,30364.61937,0.047
3447,29.95,18.4,25.65,0.6,6.95,18.45,23121.45492,0.054
3448,30.4,18.15,25.5,0.8,9.75,15.4,26568.67619,0.09
3449,23.35,15.5,22.9,1.45,16.35,20.5,20403.67143,0.069
3450,28.7,14.8,22.8,3.2,8.9,21.6,21919.52826,0.124
3451,23,22.9,20.95,1.35,19.3,12.55,21819.9781,0.083
3452,26.05,18.55,21.55,2.7,16.75,14.4,25336.89143,0.107
3453,27.05,15.8,27.75,0.2,9.8,19.4,22907.51715,0.074
3454,20.9,15.6,22.8,5.55,9.05,26.1,21357.91111,0.095
3455,33.25,17.45,23.6,1.6,10.45,13.65,24274.8873,0.083
3456,28.95,15.55,26.05,0.6,12.2,16.55,27427.54445,0.084
3457,28.35,15.95,23.15,0.5,10.2,21.9,25891.22381,0.061
3458,30.5,17.8,24.3,2,9.05,16.2,28277.3673,0.066
3459,28.7,15.85,25.55,0.65,16.1,13.25,29990.64095,0.077
3460,28.6,18.8,23.7,0.55,8.5,19.9,14678.73842,0.089
3461,37.6,13.6,27.15,0.15,11.05,10.45,31581.09715,0.061
3462,37.15,14.75,21.05,0.75,14.15,12.15,23250.38445,0.063
3463,24.55,20.6,23.6,1.4,11.3,18.6,23821.5908,0.099
3464,44.65,17.3,22.2,0.2,6.1,9.55,33715.40159,0.089
3465,42.9,15.8,25.15,0.1,8.3,7.75,40410.64953,0.076
3466,22.45,15.3,19.4,0.45,17.35,25,22796.47842,0.104
3467,28.9,22.9,31.05,0.1,10.55,6.45,19966.04508,0.103
3468,23.25,15.65,25.55,1.45,12.65,21.5,23264.65619,0.083
3469,30.5,21.9,24.2,1.7,10.55,11.05,20709.10159,0.105
3470,44.6,18.6,20.15,0.45,6.55,9.75,14763.1654,0.061
3471,43.45,17.45,26.4,0.2,6.7,5.85,24420.7454,0.072
3472,28.3,16.95,24.45,0.6,10.95,18.75,26897.31238,0.067
3473,37.15,15.1,26.45,0.4,8,12.9,30823.68476,0.053
3474,30.9,17.05,26.65,0.75,13.15,11.5,24769.07651,0.084
3475,21.3,22.45,27.15,0,12.75,16.35,26569.73842,0.087
3476,22.2,14.25,20.9,1.45,8.3,32.95,27216.11683,0.084
3477,24.2,22.65,19.65,2.45,9.4,21.65,20825.90191,0.085
3478,30.05,20.25,21.25,5.5,8.9,14.05,23403.81715,0.113
3479,29.65,19.75,25.2,0.2,8.3,16.85,27004.46191,0.095
3480,31.65,21.65,25.5,1.95,9.95,9.25,21835.76953,0.105
3481,31.9,18.1,26.3,0.1,10.7,12.85,28527.44349,0.098
3482,32.95,16.7,22.5,0.75,11.05,16.05,29120.2181,0.082
3483,30.9,19.7,26.4,0.3,11.3,11.45,24864.25651,0.079
3484,27.35,21.25,23,1.25,11.95,15.25,19508.11937,0.079
3485,24.85,14.7,22.75,2.05,11.4,24.3,29924.72699,0.095
3486,32.2,15.8,26.55,1.1,8.55,15.85,23811.60381,0.067
3487,30.2,16.05,28.45,0.65,10.3,14.35,26370.96889,0.074
3488,24,22.8,21.6,1.85,11.1,18.7,23925.71937,0.106
3489,32.6,17.75,26.25,0.7,12.7,10,28062.39524,0.113
3490,35.75,15.5,28.25,0.25,6.55,13.8,31684.18413,0.077
3491,30,13,27.9,1.55,11.9,15.55,31961.60635,0.061
3492,34.6,16.75,27.85,0.05,8,12.75,24916.14159,0.067
3493,22.95,15.75,23.95,2.4,12.35,22.6,25759.60603,0.073
3494,26.35,15.65,27.25,0.65,16.4,13.75,25486.12889,0.091
3495,31.25,13,17.85,2.55,9.6,25.8,23297.83746,0.079
3496,25,15.7,24,1.5,12.15,21.7,29950.24635,0.063
3497,27.2,16.4,21.9,2.45,14.7,17.45,21859.74318,0.064
3498,24.2,21.4,23.85,6,12.9,11.6,21877.50508,0.275
3499,26.6,18.2,22.4,0.65,11.65,20.55,25990.27588,0.088
3500,16.25,22.9,18.85,3.75,18.85,19.4,19904.33524,0.124
3501,25.55,20.25,23.8,1.6,17.1,11.7,22234.05175,0.089
3502,25.9,17.65,23.8,2.6,11.55,18.6,26500.45461,0.109
3503,23.8,16.35,24.75,1.7,10,23.3,26365.48064,0.095
3504,22.2,16.6,21.9,1.15,18.35,19.75,19515.60349,0.078
3505,41.6,18.2,22.15,0.5,7.65,9.85,17460.41461,0.059
3506,26.3,17,18.45,0.55,10.45,27.2,25905.34762,0.146
3507,29.45,17.8,26.65,0.2,10.45,15.35,27717.64572,0.078
3508,26.15,18.4,20.5,2.85,15.3,16.85,23238.71556,0.099
3509,32.45,15.9,24,0.55,9.3,17.8,29613.4527,0.048
3510,24.2,15.7,20.8,3.55,18.35,17.5,25002.97683,0.064
3511,24,17.55,24.75,2.05,17.1,14.6,25609.67143,0.055
3512,29.05,20.45,26.25,0.25,10.3,13.75,23025.68095,0.063
3513,20.75,23.2,23.05,1.3,12.3,19.35,21016.30762,0.096
3514,30.05,19.5,22.5,1.25,8.2,18.5,23641.50032,0.085
3515,22.85,29.05,19,3.35,14.25,11.45,24335.26413,0.074
3516,34.75,17.05,26.1,0.45,9.5,12.05,28380.62762,0.067
3517,28.7,20.1,20.45,3.5,16.1,11.1,28615.20953,0.147
3518,28.5,19.55,20.45,0.7,8.95,21.85,23466.58635,0.077
3519,21.65,20.5,24.9,0.75,10.5,21.7,20702.81238,0.131
3520,31.05,15.25,21.4,1.85,11.6,18.85,25890.07746,0.051
3521,24,19.45,21.7,3.85,14.4,16.65,24202.05619,0.072
3522,28.5,18.15,26.35,0.95,15.85,10.15,24327.77524,0.054
3523,31.9,23.15,23.25,0.75,10.9,10.05,31615.93873,0.118
3524,27.5,18.45,21.95,0.3,10.55,21.25,25105.0181,0.103
3525,25.85,18,22.1,2.55,14.3,17.15,26564.66095,0.074
3526,26.15,19.25,26.9,0.1,11.2,16.3,23955.21937,0.078
3527,22.95,17.3,25,2.6,15.85,16.4,22835.77397,0.048
3528,29.15,14.15,24.7,0.7,11.55,19.75,29060.2781,0.055
3529,24.35,14.95,17.4,2.15,8.2,32.95,22212.29238,0.069
3530,20.1,17.15,14.95,2.6,11.5,33.75,18345.86794,0.153
3531,42.7,12.75,26.5,0.5,5.6,12,35707.38984,0.057
3532,26.4,20.85,18.85,5.15,11.65,17.15,19173.7727,0.093
3533,44.85,12.95,25,0.3,7.7,9.2,36743.67651,0.066
3534,27.85,21.65,23.75,0.4,10.3,16.1,20448.14921,0.069
3535,26.3,9.7,28.35,0.65,20.35,14.6,35919.03365,0.063
3536,26.65,14.8,22.2,1.4,10.1,24.75,29302.72826,0.073
3537,28.05,24.4,21.5,2.85,13.8,9.45,31006.52095,0.11
3538,33.7,17.85,25.75,0.4,6.4,15.9,28400.45397,0.084
3539,21.3,13.7,25.55,0.1,11.45,27.9,23930.60127,0.084
3540,34.75,20,20.25,1.7,15,8.3,24016.60762,0.085
3541,23.95,21.55,22.4,1.75,16.75,13.65,24444.3273,0.071
3542,25.2,24.6,25.15,3.45,9.4,12.2,21647.6127,0.077
3543,36.4,18.05,25.25,0.2,9.9,10.25,28826.90095,0.092
3544,40.3,14.45,30.5,0.2,8.15,6.5,32301.99016,0.078
3545,29,19.75,21.9,5.25,7.65,16.45,24404.27588,0.085
3546,28.6,17.5,24.55,2.05,10.8,16.45,25373.79143,0.058
3547,20.5,16.75,24,1,9.9,27.8,22056.92857,0.09
3548,28.4,16.5,22.65,1.2,9.45,21.8,26718.6181,0.061
3549,24.7,19.7,21.2,10.2,7.9,16.3,22314.14667,0.147
3550,43.6,14.1,24.8,0.1,8,9.4,42239.17048,0.071
3551,22.55,17.45,18.65,3.35,13,25.1,19149.54127,0.094
3552,24.3,13.25,26.05,0.3,13.45,22.65,26761.9181,0.086
3553,24.85,20.05,23.65,1.15,14.35,16.05,21221.06318,0.116
3554,26.25,17.85,20.75,1.4,7.75,25.9,25462.24349,0.091
3555,26.75,17,26.05,0.75,10.45,18.95,25154.54762,0.112
3556,27.4,17.5,21.3,0.95,17.3,15.5,25407.42476,0.066
3557,34.85,15.2,28.85,0.2,8.15,12.75,32052.84984,0.074
3558,25.5,16.55,20.8,1.85,9.05,26.25,27009.20381,0.072
3559,35,16.3,26.85,0.1,7.25,14.45,28805.41365,0.086
3560,29.9,13.3,19.5,2.2,14.2,20.8,24093.32032,0.086
3561,31.7,16.1,26.9,0.4,14.1,10.75,29070.76445,0.035
3562,24.65,18.1,22.1,0.75,12.8,21.55,0,0.088
3563,26.05,14.6,24.5,1.65,11.15,22.05,24872.77905,0.102
3564,32.9,19.35,25.75,1.45,7.75,12.85,24859.76826,0.088
3565,37.7,17.3,26.65,0.1,6.15,12.1,29786.21524,0.07
3566,26,13.7,23.3,1.2,13.45,22.25,23449.11048,0.07
3567,20.1,19.25,14.9,0.25,13.55,31.85,20561.50794,0.096
3568,23.15,17.05,23.45,0.9,12.5,22.95,25154.68508,0.104
3569,33,17.2,25.8,0.2,9.25,14.5,30329.40794,0.088
3570,24.2,22.1,28.25,2.45,12.5,10.55,25438.97937,0.091
3571,40.25,16.75,24.3,0.65,6.45,11.6,28976.63651,0.078
3572,28.85,16.2,24.1,1.5,11.7,17.65,31077.88159,0.067
3573,25.1,13.25,19.4,1.9,10.95,29.4,23459.0254,0.08
3574,33.35,15.1,24.95,0.75,13.5,12.35,32241.56,0.063
3575,18.95,16.75,25.2,2.35,9.65,27.05,23979.00191,0.062
3576,26.45,16.05,21.75,0.95,20.05,14.75,30736.88508,0.077
3577,34.4,16.15,27.85,0.1,8.7,12.85,29560.10445,0.077
3578,25.15,16.85,19.55,2.9,16.2,19.4,23365.94889,0.053
3579,30.25,18.95,27.95,1.1,9.65,12.15,23911.27365,0.108
3580,27.45,17.7,21.55,2.4,13,17.85,24088.02286,0.098
3581,21.6,14.85,22.05,4.7,11.75,25.05,21763.20921,0.104
3582,31.05,17.75,26.1,1.7,11.95,11.4,30916.07048,0.089
3583,34.85,16.05,22.95,0.2,12.75,13.25,33260.81905,0.06
3584,38.45,17.7,20.95,1.1,10.4,11.3,25638.54349,0.05
3585,26.1,15.1,23.65,1.2,11.6,22.35,23337.6908,0.073
3586,28.25,15.85,21.4,4.15,9.6,20.75,26053.94508,0.077
3587,26.25,23.05,18.7,3.2,14.85,14,21604.57238,0.072
3588,41.05,14.4,25.8,0.2,9.4,9.15,40833.48286,0.07
3589,30,27.5,15.45,4.45,8.05,14.5,17648.44349,0.078
3590,27.45,22.9,27.8,2.45,10.3,9.15,28832.45461,0.05
3591,29.5,16.9,17.3,0.2,21.75,14.4,25146.57873,0.134
3592,26.6,16.75,20.85,2.25,12.65,20.9,26177.72095,0.072
3593,29.05,21.5,21.6,3.2,9.95,14.8,13886.0673,0.093
3594,34.65,20.55,23,5.45,7.85,8.5,25454.67461,0.08
3595,29,16.65,26.75,0.1,7.55,19.95,27863.66699,0.114
3596,34.3,20.55,22.5,0.6,12.45,9.6,28640.83461,0.096
3597,25.15,15.7,22.75,0.45,15.25,20.7,27619.37111,0.088
3598,22.75,19.85,20.6,1.2,8.2,27.4,21147.46191,0.112
3599,35.3,19.75,26,0.2,10.3,8.4,26137.89461,0.073
3600,28.95,22.6,23.25,2.05,12.75,10.4,24765.90254,0.15
3601,34.25,20.8,23.05,0.8,9.2,11.9,21338.21175,0.08
3602,40.9,13.55,27.6,0.2,7.2,10.5,39253.45588,0.053
3603,25.8,17.95,24.1,0.5,12.25,19.4,22191.26667,0.065
3604,22.6,20.85,27.45,0.9,11.2,16.95,21981.67842,0.093
3605,39.85,14.05,27.7,0.1,7.2,11.05,36441.22921,0.056
3606,26.2,14.95,24.8,1.15,14.75,18.1,29335.41778,0.063
3607,28.45,18.85,30.75,0.5,12.05,9.4,25999.46889,0.109
3608,31.6,20.3,26.4,0.2,9.85,11.65,27515.31937,0.073
3609,43.5,11.9,28.25,0.1,6.5,9.8,38948.04667,0.073
3610,28.25,17.6,25.1,0.6,9.3,19.15,29221.50921,0.064
3611,42.2,18.1,22.65,0.25,8.7,8.05,36834.50953,0.053
3612,23.7,15.3,24.7,1.2,11.5,23.55,22600.38349,0.116
3613,20.85,16.25,21.75,1,18.8,21.25,28520.23111,0.084
3614,28.5,16.95,25.95,0.7,10.5,17.4,28468.53905,0.061
3615,30.2,16.85,21.45,2.15,14.4,15,24025.47683,0.099
3616,28.95,18.6,20.85,1.05,10.05,20.45,24569.9073,0.081
3617,28.4,24.8,22.35,0.2,20.6,3.6,38425.78508,0.06
3618,28.15,16.25,27.45,0.55,12.25,15.45,23675.60413,0.067
3619,35.15,12,32.75,2.2,6.6,11.25,29217.26095,0.031
3620,35.85,15.55,26.15,0.2,8.05,14.15,30620.73556,0.085
3621,33.25,12.75,26.9,0.25,13.4,13.45,34937.95937,0.057
3622,29.05,18.25,23,0.45,15,14.3,20382.2908,0.133
3623,21.2,11.7,14.65,4.05,10.35,38.1,25018.11588,0.034
3624,26.05,20.9,21.7,2.6,10.25,18.45,20984.47746,0.11
3625,26.05,21.15,26.35,1.5,11.85,13.15,20234.96953,0.105
3626,39.3,14.3,24.7,0.55,10,11.15,32595.2473,0.049
3627,28.4,18.2,25.3,7.3,8.5,12.25,23679.84191,0.152
3628,26.15,16.5,16.5,14.25,10.1,16.45,24622.82159,0.051
3629,32.05,15.15,25.5,2.25,9.1,15.9,27955.58445,0.08
3630,42.6,10.9,27.75,0.75,10.85,7.2,33383.08635,0.054
3631,23.2,15.5,21.6,1.95,9.5,28.35,22336.37048,0.124
3632,23.3,21.3,24.9,0.55,13,16.95,21974.60762,0.056
3633,21.15,19.65,26.75,1.9,10.75,19.85,24528.98095,0.084
3634,35.5,16.75,25.65,0.7,7.8,13.65,34023.93588,0.06
3635,33.8,17.55,23.6,0.35,12,12.8,23449.91016,0.066
3636,19.55,12.95,23,1.25,13.35,29.9,21456.1927,0.068
3637,28.1,18.75,31.1,0.4,12.15,9.4,25830.04413,0.088
3638,37.3,16.85,27.5,0.1,7.6,10.7,28310.5673,0.066
3639,26.25,21.1,21.05,1.2,10,20.3,23527.41937,0.101
3640,24.5,15.15,19.65,1.85,11.2,27.6,22183.97111,0.076
3641,29.45,16.7,23.35,0.55,10.65,19.35,25186.66159,0.072
3642,28.9,16.85,19.9,3.25,19.25,11.8,22107.30476,0.085
3643,29,19.4,23.55,0.5,12.8,14.7,23496.82953,0.085
3644,27.95,18.85,25.35,0.75,11,16.2,25604.68762,0.076
3645,26,17.8,22,0.7,13.45,19.95,26004.73334,0.085
3646,31.35,17.8,28.6,0.75,8.4,13.1,21440.22635,0.07
3647,25.95,13.55,25,3.85,14.85,16.8,22039.41175,0.124
3648,29.5,17.05,25.7,0.4,11.1,16.25,25377.30318,0.057
3649,30.15,16.45,26.65,1.85,7.35,17.6,22620.83969,0.066
3650,25.5,15.1,22.05,0.95,11.15,25.35,27532.95143,0.078
3651,26.7,17.4,23.4,0.7,16.05,15.65,25547.52032,0.073
3652,27.15,18.2,21.55,1.85,9.35,22,24690.28254,0.055
3653,17.8,20.35,20.65,1.25,14.85,25.1,23878.17175,0.105
3654,30.05,17.6,25.25,0.65,12.35,14.05,25258.55016,0.068
3655,31.1,14.7,26.6,0.3,12.7,14.6,30456.88603,0.068
3656,25.8,17.25,23.15,1.3,9.65,22.9,28236.54032,0.066
3657,28.45,18,21.1,1.6,9.35,21.55,28712.18191,0.074
3658,38.65,17.7,25.35,0.1,9.65,8.5,38176.4927,0.068
3659,27.05,16.65,23.05,1.75,9.45,22.05,27342.30889,0.065
3660,24.7,18.15,23.9,0.8,17.05,15.45,24012.02953,0.056
3661,25.2,27.75,19.15,2.55,13.05,12.3,21964.28476,0.072
3662,26.4,15.95,19.8,1.6,10.75,25.5,24388.90127,0.064
3663,28.55,14.85,25,0.45,10.7,20.5,25015.04635,0.07
3664,31.95,17.7,25.3,0.35,7.5,17.2,24590.62095,0.078
3665,36.5,17.75,27.45,0.1,6.45,11.7,29502.8473,0.083
3666,26.9,20.15,25.8,0.6,7.85,18.75,18922.5854,0.095
3667,40.2,14.15,19.6,5.5,8.1,12.45,32500.0054,0.058
3668,28.9,18.9,25.15,0.35,14.05,12.65,25938.7308,0.059
3669,26.85,17.15,24.85,0.35,10.6,20.3,31346.34572,0.08
3670,28,15.2,25.7,1.05,10.2,19.85,23493.56286,0.062
3671,27.3,14,23.85,1.55,13.45,19.95,22364.2454,0.111
3672,31.6,13.2,24.35,2,12.65,16.2,26346.66,0.062
3673,29.85,19.8,28.95,0.5,10.35,10.55,25617.2381,0.093
3674,43.45,15.9,23.85,0.1,10.05,6.7,30669.88762,0.057
3675,23.15,17.15,24.7,0.6,14.5,19.95,23051.13905,0.097
3676,24.4,25.95,22.1,0.45,9.5,17.6,17289.73969,0.087
3677,31.95,14.05,24.05,2.05,10.05,17.9,30855.37461,0.064
3678,39.25,15.5,27.1,0.3,7.25,10.6,35097.60857,0.076
3679,31.05,19.6,27.45,0.5,12.55,8.8,26810.81873,0.083
3680,24.9,15.85,21.25,1.5,11,25.5,23810.23238,0.095
3681,23,21.1,26.55,1.8,10.1,17.45,22185.39143,0.116
3682,17.35,37.2,25.65,3,9,7.75,20528.4381,0.151
3683,24.6,30.35,25.8,0.2,7.45,11.65,25785.72254,0.127
3684,26.15,15.1,25.5,0.4,9,23.8,25728.25937,0.065
3685,30.8,25,23.3,2.4,13.15,5.4,22614.20381,0.055
3686,22,14.05,22.15,1.9,10.55,29.4,21767.3581,0.089
3687,26.65,15.25,20.35,0.85,11.8,25.15,26553.81397,0.078
3688,36.65,15.45,28.55,0.3,9.05,10.05,20084.41048,0.055
3689,22.9,13.8,26.45,2.75,10.6,23.5,22272.71842,0.087
3690,24.35,17.15,23.1,0.45,16.65,18.35,23338.17619,0.072
3691,45.65,14,25.5,0.1,5.65,9.15,37899.85873,0.091
3692,21.25,18,22.95,3.45,13.55,20.7,21106.01016,0.099
3693,28.4,16.85,22.2,1.35,10.35,20.8,24566.7381,0.086
3694,27.9,19.75,21.05,0.25,9.05,21.95,24628.30381,0.064
3695,19.9,14.65,22.55,1.1,14.35,27.5,22849.21016,0.067
3696,32.65,14.5,26.1,0.15,12.4,14.2,28575.60286,0.068
3697,28.55,18.15,22,3.95,10.25,16.95,22677.38921,0.092
3698,26.7,12.85,26.2,1.15,13.65,19.4,28942.81048,0.071
3699,33.2,26.9,23.6,1.2,9.45,5.65,23911.99905,0.105
3700,35.15,20.35,26.7,0.45,9.25,8.1,32640.27651,0.052
3701,26.9,16.1,22.75,0.7,11.2,22.45,27057.98349,0.094
3702,27.9,15.2,21.95,1.75,10.5,22.75,25363.24508,0.091
3703,23.3,18.3,24.1,2.2,10.75,21.3,21102.82064,0.181
3704,26.85,17.35,23.5,0.9,9.75,21.65,25461.45397,0.107
